league,year,h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda_coef,ppda_att,ppda_def,oppda_coef,oppda_att,oppda_def,team,xG_diff,xGA_diff,xpts_diff
Bundesliga,2019,a,1.22522,2.51124,1.22522,2.51124,5,5,1,2,0.4637,l,2020-06-17 16:30:00,0,0,1,0,-1.28602,17.736842105263158,337,19,4.848484848484849,160,33,Schalke 04,0.22521999999999998,0.5112399999999999,0.4637
Bundesliga,2019,h,0.670604,2.63286,0.670604,2.63286,0,3,1,4,0.2177,l,2020-06-20 13:30:00,0,0,1,0,-1.962256,7.925925925925926,214,27,6.514285714285714,228,35,Schalke 04,-0.329396,-1.36714,0.2177
Bundesliga,2019,a,0.651918,1.88174,0.651918,1.88174,7,10,0,4,0.49319999999999997,l,2020-06-27 13:30:00,0,0,1,0,-1.229822,16.789473684210527,319,19,11.529411764705882,196,17,Schalke 04,0.651918,-2.1182600000000003,0.49319999999999997
Bundesliga,2019,a,0.784216,1.88401,0.784216,1.12624,8,3,0,3,0.5339,l,2019-08-17 14:30:00,0,0,1,0,-0.3420239999999999,10.391304347826088,239,23,20.2,202,10,Mainz 05,0.784216,-1.11599,0.5339
Bundesliga,2019,h,1.81289,2.09431,1.81289,2.09431,5,9,1,3,1.1674,l,2019-08-24 14:30:00,0,0,1,0,-0.2814200000000002,8.172413793103448,237,29,10.722222222222221,193,18,Mainz 05,0.8128899999999999,-0.9056899999999999,1.1674
Bundesliga,2019,a,0.72047,3.34597,0.72047,3.34597,2,8,1,6,0.1199,l,2019-08-31 14:30:00,0,0,1,0,-2.6254999999999997,20.35,407,20,5.354838709677419,166,31,Mainz 05,-0.27952999999999995,-2.65403,0.1199
Bundesliga,2019,h,1.1162,2.07839,1.1162,2.07839,4,8,2,1,0.7078,w,2019-09-14 13:30:00,1,0,0,3,-0.9621900000000001,10.521739130434783,242,23,14.833333333333334,267,18,Mainz 05,-0.8837999999999999,1.0783900000000002,-2.2922000000000002
Bundesliga,2019,a,0.985151,0.873048,0.985151,0.873048,6,6,1,2,1.4432999999999998,l,2019-09-20 18:30:00,0,0,1,0,0.11210299999999995,7.125,228,32,8.333333333333334,225,27,Mainz 05,-0.014849000000000001,-1.126952,1.4432999999999998
Bundesliga,2019,h,1.27755,0.994636,1.27755,0.994636,5,7,0,1,1.5577,l,2019-09-28 13:30:00,0,0,1,0,0.282914,7.607142857142857,213,28,9.461538461538462,246,26,Mainz 05,1.27755,-0.005364000000000035,1.5577
Bundesliga,2019,a,2.63853,1.49293,1.88075,0.735157,7,3,2,1,2.1689,w,2019-10-05 14:30:00,1,0,0,3,1.1455929999999999,11.257142857142858,394,35,12.727272727272727,140,11,Mainz 05,0.6385299999999998,0.4929300000000001,-0.8311000000000002
Bundesliga,2019,a,0.236283,2.01829,0.236283,2.01829,0,6,0,1,0.1792,l,2019-10-19 14:30:00,0,0,1,0,-1.782007,14.68421052631579,279,19,11.714285714285714,246,21,Mainz 05,0.236283,1.01829,0.1792
Bundesliga,2019,h,1.54568,1.52391,1.54568,1.52391,4,9,3,1,1.4005,w,2019-10-25 19:30:00,1,0,0,3,0.021769999999999845,7.642857142857143,214,28,10.88888888888889,196,18,Mainz 05,-1.45432,0.5239100000000001,-1.5995
Bundesliga,2019,a,0.85545,3.95826,0.85545,3.95826,4,11,0,8,0.07730000000000001,l,2019-11-02 14:30:00,0,0,1,0,-3.10281,23.63157894736842,449,19,8.153846153846153,212,26,Mainz 05,0.85545,-4.04174,0.07730000000000001
Bundesliga,2019,h,2.04684,1.5394,2.04684,1.5394,8,6,2,3,1.7469,l,2019-11-09 14:30:00,0,0,1,0,0.5074399999999999,6.310344827586207,183,29,10.076923076923077,262,26,Mainz 05,0.04683999999999999,-1.4606,1.7469
Bundesliga,2019,a,2.10482,2.15404,2.10482,2.15404,4,9,5,1,1.3645999999999998,w,2019-11-24 17:00:00,1,0,0,3,-0.04922000000000004,11.407407407407407,308,27,9.117647058823529,155,17,Mainz 05,-2.89518,1.1540400000000002,-1.6354000000000002
Bundesliga,2019,h,2.05075,2.0102,2.05075,2.0102,12,6,2,1,1.4125,w,2019-12-02 19:30:00,1,0,0,3,0.04054999999999964,6.296296296296297,170,27,11.777777777777779,212,18,Mainz 05,0.05074999999999985,1.0102000000000002,-1.5875
Bundesliga,2019,a,0.426387,3.03979,0.426387,2.28201,3,9,1,2,0.07400000000000001,l,2019-12-07 14:30:00,0,0,1,0,-1.855623,6.961538461538462,181,26,9.85,197,20,Mainz 05,-0.5736129999999999,1.03979,0.07400000000000001
Bundesliga,2019,h,0.233287,1.4717,0.233287,1.4717,4,12,0,4,0.3754,l,2019-12-14 14:30:00,0,0,1,0,-1.238413,15.333333333333334,368,24,8.695652173913043,200,23,Mainz 05,0.233287,-2.5282999999999998,0.3754
Bundesliga,2019,a,2.18253,0.48889,2.18253,0.48889,8,6,5,0,2.548,w,2019-12-17 17:30:00,1,0,0,3,1.6936399999999998,18.235294117647058,310,17,6.461538461538462,168,26,Mainz 05,-2.81747,0.48889,-0.45199999999999996
Bundesliga,2019,h,2.49346,1.55537,2.49346,1.55537,7,5,0,1,2.0143999999999997,l,2019-12-21 14:30:00,0,0,1,0,0.9380899999999999,14.523809523809524,305,21,5.533333333333333,166,30,Mainz 05,2.49346,0.5553699999999999,2.0143999999999997
Bundesliga,2019,h,1.62715,2.11329,1.62715,2.11329,5,4,1,2,1.0376,l,2020-01-18 14:30:00,0,0,1,0,-0.48614,7.826086956521739,180,23,10.818181818181818,238,22,Mainz 05,0.6271500000000001,0.11329000000000011,1.0376
Bundesliga,2019,a,0.889986,2.997,0.889986,2.997,4,14,1,3,0.2469,l,2020-01-25 14:30:00,0,0,1,0,-2.107014,15.173913043478262,349,23,5.666666666666667,119,21,Mainz 05,-0.11001399999999995,-0.0030000000000001137,0.2469
Bundesliga,2019,h,0.332903,2.03579,0.332903,2.03579,3,9,1,3,0.2706,l,2020-02-01 14:30:00,0,0,1,0,-1.702887,19.125,459,24,6.857142857142857,144,21,Mainz 05,-0.667097,-0.96421,0.2706
Bundesliga,2019,a,2.85074,0.811018,2.09297,0.811018,7,7,3,1,2.7049,w,2020-02-08 14:30:00,1,0,0,3,1.2819520000000002,16.807692307692307,437,26,5.481481481481482,148,27,Mainz 05,-0.14925999999999995,-0.18898199999999998,-0.29510000000000014
Bundesliga,2019,h,1.60342,1.11629,1.60342,1.11629,8,3,0,0,1.7243,d,2020-02-16 17:00:00,0,1,0,1,0.48713000000000006,12.73913043478261,293,23,4.869565217391305,112,23,Mainz 05,1.60342,1.11629,0.7242999999999999
Bundesliga,2019,a,0.909603,2.858,0.909603,2.858,4,7,0,4,0.2224,l,2020-02-23 17:00:00,0,0,1,0,-1.948397,9.107142857142858,255,28,7.285714285714286,204,28,Mainz 05,0.909603,-1.142,0.2224
Bundesliga,2019,h,0.894503,0.351719,0.894503,0.351719,2,2,2,0,1.8765,w,2020-02-29 14:30:00,1,0,0,3,0.542784,11.0,253,23,6.285714285714286,176,28,Mainz 05,-1.105497,0.351719,-1.1235
Bundesliga,2019,h,0.974089,1.77792,0.974089,1.77792,1,9,1,1,0.6646,d,2020-03-08 17:00:00,0,1,0,1,-0.803831,22.857142857142858,320,14,9.15,183,20,Mainz 05,-0.025911000000000017,0.77792,-0.33540000000000003
Bundesliga,2019,a,1.97274,2.76011,1.97274,2.00242,13,3,2,2,0.8443,d,2020-05-17 13:30:00,0,1,0,1,-0.02967999999999993,10.521739130434783,242,23,7.242424242424242,239,33,Mainz 05,-0.027260000000000062,0.7601100000000001,-0.15569999999999995
Bundesliga,2019,h,0.320493,5.2681,0.320493,5.2681,3,15,0,5,0.0025,l,2020-05-24 13:30:00,0,0,1,0,-4.947607,21.15,423,20,7.0,217,31,Mainz 05,0.320493,0.26809999999999956,0.0025
Bundesliga,2019,a,0.594984,0.772053,0.594984,0.772053,4,3,1,1,1.1151,d,2020-05-27 18:30:00,0,1,0,1,-0.17706900000000003,7.947368421052632,151,19,14.095238095238095,296,21,Mainz 05,-0.40501600000000004,-0.227947,0.11509999999999998
Bundesliga,2019,h,1.07747,1.7133,1.07747,0.955523,8,1,0,1,0.8417,l,2020-05-30 13:30:00,0,0,1,0,0.12194699999999992,10.321428571428571,289,28,9.75,234,24,Mainz 05,1.07747,0.7133,0.8417
Bundesliga,2019,a,2.91267,0.366021,2.91267,0.366021,6,3,2,0,2.8451,w,2020-06-06 13:30:00,1,0,0,3,2.546649,13.541666666666666,325,24,4.230769230769231,110,26,Mainz 05,0.9126699999999999,0.366021,-0.15490000000000004
Bundesliga,2019,h,1.43243,0.888099,1.43243,0.888099,10,4,0,1,1.7971,l,2020-06-14 13:30:00,0,0,1,0,0.5443310000000001,5.631578947368421,107,19,12.304347826086957,283,23,Mainz 05,1.43243,-0.11190100000000003,1.7971
Bundesliga,2019,a,1.86738,1.30328,1.1096,1.30328,1,6,2,0,1.8552,w,2020-06-17 18:30:00,1,0,0,3,-0.19368000000000007,33.285714285714285,466,14,6.448275862068965,187,29,Mainz 05,-0.13261999999999996,1.30328,-1.1448
Bundesliga,2019,h,2.06765,1.36006,2.06765,1.36006,9,15,3,1,1.9266999999999999,w,2020-06-20 13:30:00,1,0,0,3,0.7075899999999999,12.130434782608695,279,23,5.193548387096774,161,31,Mainz 05,-0.93235,0.36006000000000005,-1.0733000000000001
Bundesliga,2019,a,0.350997,1.88283,0.350997,1.88283,2,14,0,1,0.2828,l,2020-06-27 13:30:00,0,0,1,0,-1.531833,23.05,461,20,5.472222222222222,197,36,Mainz 05,0.350997,0.88283,0.2828
Bundesliga,2019,h,3.25906,0.904482,3.25906,0.904482,14,3,5,1,2.7393,w,2019-08-17 14:30:00,1,0,0,3,2.354578,5.913043478260869,136,23,22.666666666666668,408,18,Borussia Dortmund,-1.7409400000000002,-0.09551799999999999,-0.26069999999999993
Bundesliga,2019,a,2.08181,0.937461,2.08181,0.937461,6,2,3,1,2.2748999999999997,w,2019-08-23 19:30:00,1,0,0,3,1.144349,4.565217391304348,105,23,16.625,399,24,Borussia Dortmund,-0.9181900000000001,-0.06253900000000001,-0.7251000000000003
Bundesliga,2019,a,1.60213,1.4209,1.60213,1.4209,12,2,1,3,1.5178000000000003,l,2019-08-31 17:30:00,0,0,1,0,0.18123,8.23076923076923,107,13,23.736842105263158,451,19,Borussia Dortmund,0.60213,-1.5791,1.5178000000000003
Bundesliga,2019,h,3.23112,1.14812,3.23112,1.14812,9,3,4,0,2.6761,w,2019-09-14 13:30:00,1,0,0,3,2.083,16.607142857142858,465,28,6.92,173,25,Borussia Dortmund,-0.7688799999999998,1.14812,-0.3239000000000001
Bundesliga,2019,a,2.36595,1.15899,2.36595,1.15899,6,1,2,2,2.2409,d,2019-09-22 16:00:00,0,1,0,1,1.2069600000000003,7.904761904761905,166,21,10.05,402,40,Borussia Dortmund,0.3659500000000002,-0.84101,1.2409
Bundesliga,2019,h,1.76252,0.98217,1.76252,0.98217,8,3,2,2,1.9836000000000003,d,2019-09-28 16:30:00,0,1,0,1,0.7803500000000001,11.666666666666666,245,21,22.41176470588235,381,17,Borussia Dortmund,-0.2374799999999999,-1.01783,0.9836000000000003
Bundesliga,2019,a,0.774276,0.467957,0.774276,0.467957,4,2,2,2,1.6297000000000001,d,2019-10-05 14:30:00,0,1,0,1,0.30631899999999995,12.333333333333334,222,18,20.08695652173913,462,23,Borussia Dortmund,-1.225724,-1.532043,0.6297000000000001
Bundesliga,2019,h,1.62968,3.217,1.62968,3.217,6,11,1,0,0.4253,w,2019-10-19 17:30:00,1,0,0,3,-1.58732,9.318181818181818,205,22,12.619047619047619,265,21,Borussia Dortmund,0.62968,3.217,-2.5747
Bundesliga,2019,a,0.346623,1.08518,0.346623,1.08518,4,3,0,0,0.615,d,2019-10-26 14:30:00,0,1,0,1,-0.738557,8.0,200,25,11.0,286,26,Borussia Dortmund,0.346623,1.08518,-0.385
Bundesliga,2019,h,2.14832,1.31443,1.39078,1.31443,11,9,3,0,2.0062,w,2019-11-02 14:30:00,1,0,0,3,0.07634999999999992,10.0,180,18,10.8125,346,32,Borussia Dortmund,-0.85168,1.31443,-0.9937999999999998
Bundesliga,2019,a,0.608676,3.90951,0.608676,3.90951,1,8,0,4,0.038599999999999995,l,2019-11-09 17:30:00,0,0,1,0,-3.300834,18.272727272727273,402,22,10.0,270,27,Borussia Dortmund,0.608676,-0.09048999999999996,0.038599999999999995
Bundesliga,2019,h,1.9077,2.10743,1.9077,2.10743,14,3,3,3,1.2018,d,2019-11-22 19:30:00,0,1,0,1,-0.19972999999999996,6.0,222,37,31.857142857142858,446,14,Borussia Dortmund,-1.0923,-0.8925700000000001,0.20179999999999998
Bundesliga,2019,a,1.48269,0.751161,1.48269,0.751161,9,7,2,1,2.0166,w,2019-11-30 14:30:00,1,0,0,3,0.7315290000000001,15.95,319,20,8.969696969696969,296,33,Borussia Dortmund,-0.5173099999999999,-0.24883900000000003,-0.9834
Bundesliga,2019,h,3.95015,0.102341,3.95015,0.102341,24,4,5,0,2.9831000000000003,w,2019-12-07 14:30:00,1,0,0,3,3.847809,8.115384615384615,211,26,34.2,513,15,Borussia Dortmund,-1.0498500000000002,0.102341,-0.016899999999999693
Bundesliga,2019,a,1.4717,0.233287,1.4717,0.233287,12,4,4,0,2.3956,w,2019-12-14 14:30:00,1,0,0,3,1.238413,8.695652173913043,200,23,15.333333333333334,368,24,Borussia Dortmund,-2.5282999999999998,0.233287,-0.6044
Bundesliga,2019,h,1.89658,2.90735,1.89658,2.90735,10,5,3,3,0.704,d,2019-12-17 19:30:00,0,1,0,1,-1.0107700000000002,10.884615384615385,283,26,15.11111111111111,408,27,Borussia Dortmund,-1.10342,-0.0926499999999999,-0.29600000000000004
Bundesliga,2019,a,2.04502,1.33628,2.04502,1.33628,18,3,1,2,1.9246,l,2019-12-20 19:30:00,0,0,1,0,0.7087400000000001,19.05263157894737,362,19,12.24,306,25,Borussia Dortmund,1.04502,-0.6637200000000001,1.9246
Bundesliga,2019,a,3.75099,1.80963,3.75099,1.80963,11,6,5,3,2.6014,w,2020-01-18 14:30:00,1,0,0,3,1.9413599999999998,9.1,182,20,24.636363636363637,542,22,Borussia Dortmund,-1.2490100000000002,-1.19037,-0.39860000000000007
Bundesliga,2019,h,3.14965,0.860519,3.14965,0.860519,12,5,5,1,2.7226999999999997,w,2020-01-24 19:30:00,1,0,0,3,2.289131,19.75,316,16,21.952380952380953,461,21,Borussia Dortmund,-1.8503500000000002,-0.13948099999999997,-0.2773000000000003
Bundesliga,2019,h,3.29375,0.560146,2.53605,0.560146,7,0,5,0,2.8894,w,2020-02-01 14:30:00,1,0,0,3,1.9759039999999999,14.625,234,16,19.607142857142858,549,28,Borussia Dortmund,-1.7062499999999998,0.560146,-0.11059999999999981
Bundesliga,2019,a,0.882241,1.10259,0.882241,1.10259,9,4,3,4,1.1332,l,2020-02-08 17:30:00,0,0,1,0,-0.2203489999999999,10.90625,349,32,10.0,300,30,Borussia Dortmund,-2.117759,-2.89741,1.1332
Bundesliga,2019,h,1.77897,0.0254182,1.77897,0.0254182,5,1,4,0,2.7641,w,2020-02-14 19:30:00,1,0,0,3,1.7535517999999999,10.92,273,25,33.86666666666667,508,15,Borussia Dortmund,-2.22103,0.0254182,-0.2359
Bundesliga,2019,a,1.3554,0.217074,1.3554,0.217074,7,2,2,0,2.3786,w,2020-02-22 14:30:00,1,0,0,3,1.138326,15.866666666666667,238,15,21.869565217391305,503,23,Borussia Dortmund,-0.6446000000000001,0.217074,-0.6214
Bundesliga,2019,h,1.60042,0.833271,1.60042,0.833271,10,3,1,0,1.988,w,2020-02-29 14:30:00,1,0,0,3,0.767149,14.631578947368421,278,19,22.47826086956522,517,23,Borussia Dortmund,0.60042,0.833271,-1.012
Bundesliga,2019,a,1.20132,2.62205,1.20132,2.62205,3,2,2,1,0.45699999999999996,w,2020-03-07 17:30:00,1,0,0,3,-1.4207300000000003,13.32,333,25,13.066666666666666,392,30,Borussia Dortmund,-0.7986800000000001,1.6220500000000002,-2.543
Bundesliga,2019,h,1.45195,0.345513,1.45195,0.345513,3,3,4,0,2.3081,w,2020-05-16 13:30:00,1,0,0,3,1.1064370000000001,12.842105263157896,244,19,14.419354838709678,447,31,Borussia Dortmund,-2.54805,0.345513,-0.6919
Bundesliga,2019,a,1.03584,0.504702,1.03584,0.504702,5,0,2,0,1.8611,w,2020-05-23 13:30:00,1,0,0,3,0.5311380000000001,14.5,232,16,21.136363636363637,465,22,Borussia Dortmund,-0.9641599999999999,0.504702,-1.1389
Bundesliga,2019,h,0.616596,0.769692,0.616596,0.769692,8,6,0,1,1.1506,l,2020-05-26 16:30:00,0,0,1,0,-0.153096,18.444444444444443,332,18,9.837837837837839,364,37,Borussia Dortmund,0.616596,-0.23030799999999996,1.1506
Bundesliga,2019,a,4.4959,1.13973,4.4959,0.382283,13,1,6,1,2.9059000000000004,w,2020-05-31 16:00:00,1,0,0,3,4.113617,12.9375,207,16,27.133333333333333,407,15,Borussia Dortmund,-1.5041000000000002,0.1397299999999999,-0.09409999999999963
Bundesliga,2019,h,1.84639,0.108241,1.84639,0.108241,8,6,1,0,2.767,w,2020-06-06 16:30:00,1,0,0,3,1.738149,13.047619047619047,274,21,17.423076923076923,453,26,Borussia Dortmund,0.84639,0.108241,-0.2330000000000001
Bundesliga,2019,a,0.683609,0.382339,0.683609,0.382339,5,2,1,0,1.6255,w,2020-06-13 13:30:00,1,0,0,3,0.30127000000000004,12.478260869565217,287,23,24.238095238095237,509,21,Borussia Dortmund,-0.316391,0.382339,-1.3745
Bundesliga,2019,h,1.30328,1.86738,1.30328,1.1096,6,1,0,2,0.8861999999999999,l,2020-06-17 18:30:00,0,0,1,0,0.19368000000000007,6.448275862068965,187,29,33.285714285714285,466,14,Borussia Dortmund,1.30328,-0.13261999999999996,0.8861999999999999
Bundesliga,2019,a,3.12342,1.03505,3.12342,1.03505,10,11,2,0,2.6607,w,2020-06-20 13:30:00,1,0,0,3,2.08837,14.05,281,20,12.371428571428572,433,35,Borussia Dortmund,1.1234199999999999,1.03505,-0.33930000000000016
Bundesliga,2019,h,0.127933,3.85732,0.127933,3.09954,7,9,0,4,0.0101,l,2020-06-27 13:30:00,0,0,1,0,-2.971607,16.764705882352942,285,17,24.2,363,15,Borussia Dortmund,0.127933,-0.14267999999999992,0.0101
Bundesliga,2019,h,1.43141,0.760773,1.43141,0.760773,7,5,0,0,1.9358,d,2019-08-17 17:30:00,0,1,0,1,0.670637,5.757575757575758,190,33,15.285714285714286,321,21,Borussia M.Gladbach,1.43141,0.760773,0.9358
Bundesliga,2019,a,2.09431,1.81289,2.09431,1.81289,9,5,3,1,1.5967,w,2019-08-24 14:30:00,1,0,0,3,0.2814200000000002,10.722222222222221,193,18,8.172413793103448,237,29,Borussia M.Gladbach,-0.9056899999999999,0.8128899999999999,-1.4033
Bundesliga,2019,h,1.4586,3.13131,1.4586,3.13131,4,7,1,3,0.37729999999999997,l,2019-08-30 19:30:00,0,0,1,0,-1.6727100000000001,8.285714285714286,290,35,8.166666666666666,294,36,Borussia M.Gladbach,0.4585999999999999,0.13131000000000004,0.37729999999999997
Bundesliga,2019,a,1.55336,0.841764,1.55336,0.841764,7,8,1,0,1.9603000000000002,w,2019-09-14 13:30:00,1,0,0,3,0.7115960000000001,6.181818181818182,204,33,5.111111111111111,184,36,Borussia M.Gladbach,0.5533600000000001,0.841764,-1.0396999999999998
Bundesliga,2019,h,4.2854,1.27666,4.2854,1.27666,7,5,2,1,2.8021,w,2019-09-22 13:30:00,1,0,0,3,3.0087400000000004,9.823529411764707,167,17,18.4,276,15,Borussia M.Gladbach,2.2854,0.2766599999999999,-0.1979000000000002
Bundesliga,2019,a,2.83647,1.30868,2.83647,1.30868,6,5,3,0,2.3701,w,2019-09-28 13:30:00,1,0,0,3,1.5277899999999998,10.384615384615385,270,26,13.238095238095237,278,21,Borussia M.Gladbach,-0.16353000000000018,1.30868,-0.6299000000000001
Bundesliga,2019,h,3.59033,1.35488,3.59033,1.35488,11,3,5,1,2.6899,w,2019-10-06 12:30:00,1,0,0,3,2.2354499999999997,8.038461538461538,209,26,17.17391304347826,395,23,Borussia M.Gladbach,-1.4096700000000002,0.3548800000000001,-0.3100999999999998
Bundesliga,2019,a,3.217,1.62968,3.217,1.62968,11,6,0,1,2.4314,l,2019-10-19 17:30:00,0,0,1,0,1.58732,12.619047619047619,265,21,9.318181818181818,205,22,Borussia M.Gladbach,3.217,0.62968,2.4314
Bundesliga,2019,h,1.99947,0.997822,1.99947,0.997822,5,3,4,2,2.1318,w,2019-10-27 17:00:00,1,0,0,3,1.001648,12.35,247,20,8.344827586206897,242,29,Borussia M.Gladbach,-2.00053,-1.002178,-0.8681999999999999
Bundesliga,2019,a,2.05874,2.12992,2.05874,2.12992,3,3,2,1,1.3616000000000001,w,2019-11-02 14:30:00,1,0,0,3,-0.07118000000000002,16.166666666666668,291,18,7.555555555555555,204,27,Borussia M.Gladbach,0.05873999999999979,1.1299199999999998,-1.6383999999999999
Bundesliga,2019,h,2.15941,1.59871,2.15941,0.840931,6,3,3,1,1.7714,w,2019-11-10 12:30:00,1,0,0,3,1.318479,6.96969696969697,230,33,10.222222222222221,276,27,Borussia M.Gladbach,-0.8405900000000002,0.5987100000000001,-1.2286
Bundesliga,2019,a,0.95814,1.49758,0.95814,1.49758,7,4,0,2,0.8613,l,2019-11-23 14:30:00,0,0,1,0,-0.5394399999999999,10.866666666666667,163,15,15.4,385,25,Borussia M.Gladbach,0.95814,-0.5024200000000001,0.8613
Bundesliga,2019,h,5.28668,1.5268,4.50064,1.5268,19,3,4,2,2.9273,w,2019-12-01 14:30:00,1,0,0,3,2.97384,15.647058823529411,266,17,14.166666666666666,255,18,Borussia M.Gladbach,1.2866799999999996,-0.47320000000000007,-0.07270000000000021
Bundesliga,2019,h,1.33084,1.74378,0.573068,1.74378,2,8,2,1,1.0484,w,2019-12-07 14:30:00,1,0,0,3,-1.170712,9.96875,319,32,5.575757575757576,184,33,Borussia M.Gladbach,-0.66916,0.7437800000000001,-1.9516
Bundesliga,2019,a,0.502409,0.968068,0.502409,0.968068,3,7,1,2,0.9295,l,2019-12-15 14:30:00,0,0,1,0,-0.46565900000000005,14.722222222222221,265,18,7.594594594594595,281,37,Borussia M.Gladbach,-0.497591,-1.0319319999999998,0.9295
Bundesliga,2019,h,2.79858,0.508363,2.0408,0.508363,6,4,2,0,2.7669999999999995,w,2019-12-18 19:30:00,1,0,0,3,1.5324369999999998,6.702702702702703,248,37,8.605263157894736,327,38,Borussia M.Gladbach,0.7985799999999998,0.508363,-0.23300000000000054
Bundesliga,2019,a,0.633262,0.804328,0.633262,0.804328,8,2,0,0,1.0552000000000001,d,2019-12-21 17:30:00,0,1,0,1,-0.17106600000000005,10.0,200,20,19.0625,305,16,Borussia M.Gladbach,0.633262,0.804328,0.05520000000000014
Bundesliga,2019,a,0.838626,2.05715,0.838626,2.05715,3,4,0,2,0.527,l,2020-01-17 19:30:00,0,0,1,0,-1.218524,5.758620689655173,167,29,6.588235294117647,224,34,Borussia M.Gladbach,0.838626,0.057150000000000034,0.527
Bundesliga,2019,h,2.997,0.889986,2.997,0.889986,14,4,3,1,2.6493,w,2020-01-25 14:30:00,1,0,0,3,2.107014,5.666666666666667,119,21,15.173913043478262,349,23,Borussia M.Gladbach,-0.0030000000000001137,-0.11001399999999995,-0.3506999999999998
Bundesliga,2019,a,0.973355,1.29026,0.973355,1.29026,4,13,2,2,1.0943,d,2020-02-01 17:30:00,0,1,0,1,-0.316905,16.136363636363637,355,22,8.166666666666666,196,24,Borussia M.Gladbach,-1.026645,-0.70974,0.09430000000000005
Bundesliga,2019,a,2.76945,0.804434,2.76945,0.804434,5,6,4,1,2.5991,w,2020-02-15 17:30:00,1,0,0,3,1.9650159999999999,14.15,283,20,12.208333333333334,293,24,Borussia M.Gladbach,-1.23055,-0.19556600000000002,-0.40090000000000003
Bundesliga,2019,h,2.39606,1.98292,1.63837,1.98292,7,5,1,1,1.6928,d,2020-02-22 14:30:00,0,1,0,1,-0.3445499999999999,14.869565217391305,342,23,13.047619047619047,274,21,Borussia M.Gladbach,1.3960599999999999,0.98292,0.6928000000000001
Bundesliga,2019,a,3.18339,1.10383,3.18339,1.10383,10,4,3,2,2.6319,w,2020-02-29 14:30:00,1,0,0,3,2.07956,12.0,276,23,17.428571428571427,366,21,Borussia M.Gladbach,0.18339000000000016,-0.8961699999999999,-0.3681000000000001
Bundesliga,2019,h,2.62205,1.20132,2.62205,1.20132,2,3,1,2,2.3824,l,2020-03-07 17:30:00,0,0,1,0,1.4207300000000003,13.066666666666666,392,30,13.32,333,25,Borussia M.Gladbach,1.6220500000000002,-0.7986800000000001,2.3824
Bundesliga,2019,h,1.32979,1.31698,1.32979,1.31698,9,6,2,1,1.3894000000000002,w,2020-03-11 17:30:00,1,0,0,3,0.012809999999999988,13.904761904761905,292,21,14.304347826086957,329,23,Borussia M.Gladbach,-0.67021,0.31698000000000004,-1.6105999999999998
Bundesliga,2019,a,2.79227,0.898676,2.03457,0.898676,4,6,3,1,2.5996,w,2020-05-16 16:30:00,1,0,0,3,1.135894,30.8,308,10,10.96551724137931,318,29,Borussia M.Gladbach,-0.2077300000000002,-0.10132399999999997,-0.40039999999999987
Bundesliga,2019,h,2.273,3.46649,2.273,2.70896,6,5,1,3,0.6617000000000001,l,2020-05-23 13:30:00,0,0,1,0,-0.4359599999999997,10.0,320,32,9.423076923076923,245,26,Borussia M.Gladbach,1.2730000000000001,0.46648999999999985,0.6617000000000001
Bundesliga,2019,a,0.359767,0.844607,0.359767,0.844607,3,3,0,0,0.8164,d,2020-05-26 18:30:00,0,1,0,1,-0.48484,10.461538461538462,272,26,12.03125,385,32,Borussia M.Gladbach,0.359767,0.844607,-0.18359999999999999
Bundesliga,2019,h,2.16238,0.719923,2.16238,0.719923,5,2,4,1,2.4374,w,2020-05-31 13:30:00,1,0,0,3,1.442457,14.4375,231,16,19.047619047619047,400,21,Borussia M.Gladbach,-1.8376199999999998,-0.280077,-0.5626000000000002
Bundesliga,2019,a,2.15228,1.56293,2.15228,1.56293,7,5,0,1,1.8281,l,2020-06-05 18:30:00,0,0,1,0,0.5893500000000003,8.416666666666666,202,24,15.608695652173912,359,23,Borussia M.Gladbach,2.15228,0.5629299999999999,1.8281
Bundesliga,2019,a,0.983991,1.77878,0.983991,1.77878,4,8,1,2,0.7435,l,2020-06-13 16:30:00,0,0,1,0,-0.7947890000000001,20.6875,331,16,13.5,405,30,Borussia M.Gladbach,-0.01600900000000005,-0.22121999999999997,0.7435
Bundesliga,2019,h,1.73701,0.741379,1.73701,0.741379,9,4,3,0,2.1856,w,2020-06-16 16:30:00,1,0,0,3,0.9956309999999999,12.363636363636363,272,22,10.588235294117647,360,34,Borussia M.Gladbach,-1.26299,0.741379,-0.8144
